"start_date","end_date","id","title","url","reasons","status","risk_level","establishment_id","establishment_slug","establishment_name","establishment_address","establishment_telephone","establishment_grant_date","establishment_activities","quantity_recovered","quantity_unit","states"
"2015-11-06","2016-06-07","138-2015","Maple Leaf Foods Inc. Recalls Boneless Pork Products Produced Without Benefit of Import Inspection","https://www.fsis.usda.gov/recalls-alerts/maple-leaf-foods-inc.-recalls-boneless-pork-products-produced-without-benefit-import","","Closed","High","","","","","","","","1054","pounds","California"
"2015-11-07","2016-06-07","140-2015","Boulder Natural Meats Recalls Beef, Pork, and Poultry Products Due to Misbranding and Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/boulder-natural-meats-recalls-beef-pork-and-poultry-products-due-misbranding-and","","Closed","High","","","","","","","","0","pounds","Kansas, Missouri, Oklahoma"
"2015-11-07","2016-12-13","139-2015","Cloverdale Foods Company Recalls Beef and Pork Product Due to Misbranding and Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/cloverdale-foods-company-recalls-beef-and-pork-product-due-misbranding-and","","Closed","High","","","","","","","","3348","pounds",""
"2015-11-17","2016-06-07","141-2015","Tyson Foods Inc. Recalls Chicken Product Due To Possible Adulteration","https://www.fsis.usda.gov/recalls-alerts/tyson-foods-inc.-recalls-chicken-product-due-possible-adulteration","","Closed","Low","","","","","","","","32047","pounds",""
"2015-11-19","2016-06-07","142-2015","Nation Pizza Recalls Mama Cozzi's Pizza Kitchen Products Due To Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/nation-pizza-recalls-mama-cozzis-pizza-kitchen-products-due-misbranding-and","","Closed","Low","","","","","","","","41930","pounds","Indiana, Ohio, Pennsylvania, Tennessee"
"2015-11-25","2016-06-07","143-2015","Boyle's Famous Corned Beef Co. Recalls Beef Products Due to Misbranding and Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/boyles-famous-corned-beef-co.-recalls-beef-products-due-misbranding-and-undeclared","","Closed","Low","","","","","","","","982","pounds","Iowa, Kansas, Missouri"
"2015-11-27","2016-06-07","144-2015","Mama Lina's Inc. Recalls Beef and Chicken Empanada Products Produced Without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/mama-linas-inc.-recalls-beef-and-chicken-empanada-products-produced-without-benefit","","Closed","High","","","","","","","","0","pounds",""
"2015-12-03","2016-06-07","145-2015","K. Heeps Recalls Pureed Meat Products Due to Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/k.-heeps-recalls-pureed-meat-products-due-misbranding-and-undeclared-allergens","","Closed","High","","","","","","","","8316","pounds","Pennsylvania"
"2015-12-09","2016-06-07","146-2015","Morrilton Packing Co. Recalls Pork Products Due to Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/morrilton-packing-co.-recalls-pork-products-due-misbranding-and-undeclared-allergens","","Closed","Low","M10646+P10646","morrilton-packing-co","Morrilton Packing Co.","51 Blue Diamond Drive   Morrilton, AR 72110","(501) 354-2474","2021-04-07","Meat Processing, Poultry Processing","1808","pounds","Arkansas"
"2015-12-18","2016-06-07","147-2015","Bonavista Foods Inc. Recalls Pork Products Produced Without Benefit Of Import Inspection","https://www.fsis.usda.gov/recalls-alerts/bonavista-foods-inc.-recalls-pork-products-produced-without-benefit-import","","Closed","High","","","","","","","","0","pounds",""
"2015-12-19","2016-06-07","148-2015","The Cure House Recalls Pork Products Produced Without Benefit Of Inspection","https://www.fsis.usda.gov/recalls-alerts/cure-house-recalls-pork-products-produced-without-benefit-inspection","","Closed","High","","","","","","","","11953","pounds","Kentucky, New Jersey"
"2015-12-22","2016-08-22","149-2015","Bellisio Foods, Inc. Recalls Boneless Pork Rib Frozen Entree Products Due To Possible Foreign Matter Adulteration","https://www.fsis.usda.gov/recalls-alerts/bellisio-foods-inc.-recalls-boneless-pork-rib-frozen-entree-products-due-possible","","Closed","Low","M18297+P18297","bellisio-foods-inc","Bellisio Foods, Inc.","100 E. Broadway Street   Jackson, OH 45640","(740) 286-5505","2017-09-05","Meat Processing, Poultry Processing","94626","pounds",""
"2015-12-29","2016-08-31","092-2014","Texas Firm Recalls Beef and Pork Products Due to Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/texas-firm-recalls-beef-and-pork-products-due-misbranding-and-undeclared-allergens","Misbranding, Unreported Allergens","Closed","High","M7190+P7190","hausman-foods","Hausman Foods","4261 Beacon Street   Corpus Christi, TX 78405","(361) 883-5525","2018-10-30","Meat Processing, Poultry Processing","9580","pounds","Texas"
"2015-12-30","2017-06-13","091-2014-EXP1","Texas Firm Recalls Chicken and Beef Products Due to Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/texas-firm-recalls-chicken-and-beef-products-due-misbranding-and-undeclared","Misbranding, Unreported Allergens","Closed","High","","","","","","","","27924","pounds","Texas"
"2015-12-31","2015-03-24","093-2014","Tennessee Firm Recalls Chicken Products Due to Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/tennessee-firm-recalls-chicken-products-due-misbranding-and-undeclared-allergens","Misbranding, Unreported Allergens","Closed","High","","","","","","","","5308","pounds",""
"2015-12-31","2015-09-18","094-2014","North Carolina Firm Recalls Canned Soup Products Due to Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/north-carolina-firm-recalls-canned-soup-products-due-misbranding-and-undeclared","Misbranding, Unreported Allergens","Closed","High","","","","","","","","0","pounds","Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Tennessee, Virginia, District of Columbia"
"2015-12-31","2016-06-07","150-2015","Du Monde Gourmet Recalls Jafflz Sandwich Products Due To Possible Cooling/Process Deviation","https://www.fsis.usda.gov/recalls-alerts/du-monde-gourmet-recalls-jafflz-sandwich-products-due-possible-coolingprocess","","Closed","Low","","","","","","","","116","pounds","Utah"
"2016-01-04","2017-08-25","001-2016","Huisken Meat Company Recalls Beef  Products Due To Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/huisken-meat-company-recalls-beef-products-due-possible-foreign-matter-contamination","Product Contamination","Closed","Low","M394A+P15727A","huisken-meat-company","Huisken Meat Company","245 Industrial Blvd.   Sauk Rapids, MN 56379","(320) 259-0305","2007-09-05","Meat Processing, Poultry Processing","101976","pounds",""
"2016-01-05","2016-05-25","002-2016","Comeaux's Inc. Recalls Pork Products Due To Possible Listeria Contamination","https://www.fsis.usda.gov/recalls-alerts/comeauxs-inc.-recalls-pork-products-due-possible-listeria-contamination","Product Contamination","Closed","High","","","","","","","","0","pounds","Louisiana"
"2016-01-05","2016-05-25","003-2016","Wegmans Food Markets Recalls Chicken Products Produced Without Benefit Of Inspection","https://www.fsis.usda.gov/recalls-alerts/wegmans-food-markets-recalls-chicken-products-produced-without-benefit-inspection","","Closed","High","","","","","","","","0","pounds","Maryland, Massachusetts, New Jersey, New York, Pennsylvania, Virginia"
"2016-01-06","2017-06-15","004-2016","Neto's Sausage Co., Inc. Recalls Meat and Poultry Products Produced Without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/netos-sausage-co.-inc.-recalls-meat-and-poultry-products-produced-without-benefit","","Closed","High","","","","","","","","636","pounds",""
"2016-01-08","2016-05-25","005-2016","New York Style Sausage Co. Recalls Pork Products Due To Misbranding","https://www.fsis.usda.gov/recalls-alerts/new-york-style-sausage-co.-recalls-pork-products-due-misbranding","","Closed","Low","","","","","","","","220","pounds",""
"2016-01-16","2016-05-25","006-2016","Kayem Foods Inc. Recalls Chicken Sausage Products Due To Misbranding","https://www.fsis.usda.gov/recalls-alerts/kayem-foods-inc.-recalls-chicken-sausage-products-due-misbranding","","Closed","Low","","","","","","","","0","pounds",""
"2016-01-20","2016-12-12","007-2016","Snapp's Ferry Packing Company Recalls Beef Product Due To Possible E. Coli O157:H7 Contamination","https://www.fsis.usda.gov/recalls-alerts/snapps-ferry-packing-company-recalls-beef-product-due-possible-e.-coli-o157h7","","Closed","High","M9085+V9085","snapps-ferry-packing-company","Snapps Ferry Packing Company","5900 East Andrew Johnson Highway   Afton, TN 37616","(423) 638-7001","2013-04-18","Meat Processing, Meat Slaughter, Voluntary Processing - Exotic, Voluntary Processing - Meat, Voluntary Slaughter - Exotic, Voluntary Slaughter - Meat","325","pounds",""
"2016-01-22","2017-03-02","008-2016","Pinnacle Foods, Inc. Recalls Chili Products Due To Misbranding","https://www.fsis.usda.gov/recalls-alerts/pinnacle-foods-inc.-recalls-chili-products-due-misbranding","Misbranding","Closed","Marginal","","","","","","","","260593","pounds",""
"2016-01-23","2017-06-19","009-2016","Home Maid Ravioli Company, Inc. Recalls Beef Ravioli Products Due to Misbranding and Undeclared Allergens and Produced Without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/home-maid-ravioli-company-inc.-recalls-beef-ravioli-products-due-misbranding-and","","Closed","High","","","","","","","","3475","pounds","California"
"2016-01-25","2016-05-25","010-2016","Whole Foods Recalls Frozen Pizza Products Due to Misbranding","https://www.fsis.usda.gov/recalls-alerts/whole-foods-recalls-frozen-pizza-products-due-misbranding","","Closed","Low","","","","","","","","0","pounds","Connecticut, Maine, Massachusetts, New Hampshire, New Jersey, New York, Rhode Island"
"2016-01-25","2016-05-25","011-2016","Berks Packing Co. Recalls Beef Products  Due to Misbranding","https://www.fsis.usda.gov/recalls-alerts/berks-packing-co.-recalls-beef-products-due-misbranding","Misbranding","Closed","Low","M8782+P8782","berks-packing-co-inc","Berks Packing Co., Inc.","307-323 Bingaman Street   Reading, PA 19602","(610) 376-7291","2019-04-18","Meat Processing, Poultry Processing","233","pounds","Delaware, Maryland, New Jersey, New York, Pennsylvania, Virginia, West Virginia"
"2016-01-27","2017-06-19","009-2016 expansion","Home Maid Ravioli Company, Inc. Recalls Meat and Poultry Ravioli and Pasta Products Produced Without Benefit of Inspection and Due to Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/home-maid-ravioli-company-inc.-recalls-meat-and-poultry-ravioli-and-pasta-products","","Closed","High","","","","","","","","3475","pounds","California"
"2016-01-30","2017-06-19","012-2016","The Noble Spoon Recalls Chicken and Beef Products Produced Without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/noble-spoon-recalls-chicken-and-beef-products-produced-without-benefit-inspection","Produced Without Benefit of Inspection","Closed","High","","","","","","","","143","pounds","California"
"2016-02-05","2017-06-15","013-2016","Marin Pasta Works Recalls Pork Products Produced Without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/marin-pasta-works-recalls-pork-products-produced-without-benefit-inspection","Produced Without Benefit of Inspection","Closed","High","","","","","","","","202","pounds","California"
"2016-02-08","2016-05-25","014-2016","Vosges, LTD Recalls Uncured Bacon Ganache Chocolate Products Due to Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/vosges-ltd-recalls-uncured-bacon-ganache-chocolate-products-due-misbranding-and","Misbranding","Closed","High","M34647","vosges-ltd","Vosges, LTD","2950 N. Oakley   Chicago, IL 60618","(773) 388-5560","2013-07-02","Meat Processing","7758","pounds","Florida, Georgia, North Carolina, South Carolina"
"2016-02-09","2016-12-02","015-2016","Hormel Foods Corporation Recalls Beef Products Due To Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/hormel-foods-corporation-recalls-beef-products-due-possible-foreign-matter","Product Contamination","Closed","Low","","","","","","","","245","pounds","Louisiana, Texas"
"2016-02-12","2016-06-20","016-2016","McCain Foods USA, Inc. Recalls Pork Products Due To Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/mccain-foods-usa-inc.-recalls-pork-products-due-possible-foreign-matter","Product Contamination","Closed","High","M18846+P18846","mccain-foods-usa-inc","McCain Foods USA, Inc.","555 Hickory Farm Lane   Appleton, WI 54914","(920) 997-2828","2004-09-22","Meat Processing, Poultry Processing","10440","pounds","Arkansas, Florida, Illinois, Indiana, Iowa, Kansas, Maine, Ohio, Oklahoma, Tennessee, Texas, Utah"
"2016-02-13","2017-04-12","017-2016","Canyon Creek Soup Co. Recalls Beef Products Produced Without Benefit Of Import Inspection","https://www.fsis.usda.gov/recalls-alerts/canyon-creek-soup-co.-recalls-beef-products-produced-without-benefit-import","Produced Without Benefit of Inspection","Closed","High","","","","","","","","4985","pounds","California"
"2016-02-16","2016-05-25","018-2016","Winter Gardens Quality Foods, Inc. Recalls Chicken Salad Products Due to Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/winter-gardens-quality-foods-inc.-recalls-chicken-salad-products-due-possible","Product Contamination","Closed","Low","M9815+P9815","winter-gardens-quality-foods-inc","Winter Gardens Quality Foods, Inc.","304 Commerce Street   New Oxford, PA 17350","(717) 624-4911","2017-04-17","Meat Processing, Poultry Processing","1250","pounds","Pennsylvania"
"2016-02-19","2016-05-25","019-2016","Flying Food Group, LLC Recalls Ready-To-Eat Wraps Due to Adulteration, Misbranding, and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/flying-food-group-llc-recalls-ready-eat-wraps-due-adulteration-misbranding-and","Misbranding","Closed","High","","","","","","","","0","pounds","Oklahoma, Texas"
"2016-02-23","2016-05-25","020-2016","Recall Notification Report 020-2016 (Pork Products )","https://www.fsis.usda.gov/recalls-alerts/recall-notification-report-020-2016-pork-products","Misbranding","Closed","Marginal","V18356A","ajinomoto-windsor-inc","Ajinomoto Windsor Inc.","4901 SE 24th   Portland, OR 97202","(503) 847-2227","2015-08-06","Certification - Export, Identification - Meat, Identification - Poultry","3016","pounds",""
"2016-02-25","2016-05-25","021-2016","Sally Sherman Foods Firm Recalls Chicken Salad Products Due to Possible Listeria Contamination","https://www.fsis.usda.gov/recalls-alerts/sally-sherman-foods-firm-recalls-chicken-salad-products-due-possible-listeria","","Closed","High","","","","","","","","0","pounds","Maryland, New Jersey, New York, Pennsylvania, Virginia"
"2016-03-03","2016-05-25","022-2016","Namias of Arizona Recalls Chicken Products Due To Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/namias-arizona-recalls-chicken-products-due-misbranding-and-undeclared-allergens","","Closed","Low","","","","","","","","2640","pounds","Arizona, Nevada"
"2016-03-05","2016-05-25","023-2016","Perdue Foods LLC, Recalls Chicken Nugget Products Due To Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/perdue-foods-llc-recalls-chicken-nugget-products-due-possible-foreign-matter","","Closed","High","","","","","","","","0","pounds","Florida, Georgia, Indiana, Massachusetts, New York, Pennsylvania, Texas"
"2016-03-07","","pha-030716","FSIS Issues Public Health Alert For Imported Chicken Product For Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-imported-chicken-product-foreign-matter","Product Contamination","Active","","","","","","","","","","",""
"2016-03-10","2016-06-15","024-2016","Nestle USA Inc. Recalls Chicken Pizza And Chicken Lasagna Products Due To Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/nestle-usa-inc.-recalls-chicken-pizza-and-chicken-lasagna-products-due-possible","","Closed","High","","","","","","","","5472","pounds",""
"2016-03-22","2016-05-25","025-2016","Freshology, Inc. Recalls Chicken Salad Products Due to Misbranding and Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/freshology-inc.-recalls-chicken-salad-products-due-misbranding-and-undeclared","","Closed","High","","","","","","","","75","pounds","California"
"2016-04-06","2016-05-25","026-2016","Ukrop&rsquo;s Homestyle Foods Recalls Ready-To-Eat Turkey, Pork, And Beef Products Due To Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/ukrops-homestyle-foods-recalls-ready-eat-turkey-pork-and-beef-products-due-possible","","Closed","High","","","","","","","","0","pounds","North Carolina, Virginia, West Virginia"
"2016-04-07","2017-07-26","027-2016","Pilgrim&rsquo;s Pride Corp. Recalls Poultry Products Due To Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/pilgrims-pride-corp.-recalls-poultry-products-due-possible-foreign-matter-1","","Closed","High","","","","","","","","390584","pounds","Arizona, California, Colorado, Florida, Georgia, Kansas, Kentucky, Nebraska, North Carolina, Oklahoma, Tennessee, Texas, Utah"
"2016-04-12","2016-05-25","028-2016","Mountain Products Inc. Recalls Pork Products Due to Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/mountain-products-inc.-recalls-pork-products-due-misbranding-and-undeclared","","Closed","High","M17458+P17458","mountain-products-inc","Mountain Products Inc.","47 Burdick Road   Lagrangeville, NY 12540","(845) 223-7900","2018-03-12","Meat Processing, Poultry Processing","16","pounds","California, New York"
"2016-04-14","2017-06-22","029-2016","Perfect Fit Meals Recalls Poultry Products Due to Misbranding and Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/perfect-fit-meals-recalls-poultry-products-due-misbranding-and-undeclared-allergen","","Closed","High","","","","","","","","6922","pounds","Texas"
"2016-04-16","2016-10-14","030-2016","Advancepierre Foods Recalls Pork Products Due to Misbranding and Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/advancepierre-foods-recalls-pork-products-due-misbranding-and-undeclared-allergen","","Closed","High","","","","","","","","8911","pounds","Illinois, Iowa, Kentucky, Ohio"
"2016-04-21","2016-05-25","031-2016","Meating Place Recalls Beef Product Due to Possible E. Coli O157:H7 Contamination","https://www.fsis.usda.gov/recalls-alerts/meating-place-recalls-beef-product-due-possible-e.-coli-o157h7-contamination","","Closed","High","M8631","meating-place-lorigos-meating-place-inc","Meating Place   Lorigo's Meating Place Inc.","185 Grant Street   Buffalo, NY 14213","(716) 885-3623","2016-05-18","Meat Processing","220","pounds",""
"2016-04-26","2017-07-26","027-2016 EXP","Pilgrim&rsquo;s Pride Corp. Recalls Poultry Products Due To Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/pilgrims-pride-corp.-recalls-poultry-products-due-possible-foreign-matter-0","","Closed","High","","","","","","","","390584","pounds",""
"2016-04-29","2016-05-25","032-2016","Greencore USA Recalls Meat, Poultry Products Produced Without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/greencore-usa-recalls-meat-poultry-products-produced-without-benefit-inspection","","Closed","High","","","","","","","","0","pounds","Connecticut, Maine, Massachusetts, New Hampshire, New Jersey, New York, Rhode Island"
"2016-04-29","2017-06-29","033-2016","Foster Poultry Farms Recalls Poultry Products Due To Possible Foreign Materials Contamination","https://www.fsis.usda.gov/recalls-alerts/foster-poultry-farms-recalls-poultry-products-due-possible-foreign-materials","","Closed","High","","","","","","","","6100","pounds","Alaska, Arizona, California, Utah, Washington"
"2016-05-04","2016-06-24","034-2016","Ghiringhelli Specialty Foods Firm Recalls Trader Joe's Broccoli Slaw & Kale Salad With White Meat Chicken Products Due To Possible Listeria Contamination","https://www.fsis.usda.gov/recalls-alerts/ghiringhelli-specialty-foods-firm-recalls-trader-joes-broccoli-slaw-kale-salad-white","","Closed","High","","","","","","","","0","pounds","Arizona, California, Nevada, Utah"
"2016-05-04","2016-08-31","035-2016","Michael Angelo's Gourmet Foods, Inc. Recalls Vegetable Lasagna Products Due To Misbranding And Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/michael-angelos-gourmet-foods-inc.-recalls-vegetable-lasagna-products-due","","Closed","High","","","","","","","","557","pounds","Indiana"
"2016-05-05","2016-05-25","036-2016","The Grey Plume Provisions, LLC Recalls Charcuterie Meat Products Produced Without Benefit Of Inspection","https://www.fsis.usda.gov/recalls-alerts/grey-plume-provisions-llc-recalls-charcuterie-meat-products-produced-without-benefit","","Closed","High","","","","","","","","11","pounds","Iowa, Nebraska"
"2016-05-06","2017-07-26","027-2016 expansion","Pilgrim&rsquo;s Pride Corp. Recalls Poultry Products Due To Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/pilgrims-pride-corp.-recalls-poultry-products-due-possible-foreign-matter","","Closed","High","","","","","","","","390584","pounds",""
"2016-05-07","2016-05-25","038-2016","Washington Firm Recalls Beef Jerky Products That May Be Undercooked","https://www.fsis.usda.gov/recalls-alerts/washington-firm-recalls-beef-jerky-products-may-be-undercooked","","Closed","High","M22017+P22017+V22017","4-frendz-meat-market","4 Frendz Meat Market","1342 Bridge St.   Clarkston, WA 99403","(509) 751-9888","2016-09-29","Animal Foods Inspection, Meat Processing, Poultry Processing, Voluntary Processing - Meat","30","pounds","Idaho, Washington"
"2016-05-07","2016-09-08","037-2016","La Autentica Foods, LLC Firm Recalls Meat Tamale Products Due To Possible Listeria Contamination","https://www.fsis.usda.gov/recalls-alerts/la-autentica-foods-llc-firm-recalls-meat-tamale-products-due-possible-listeria","","Closed","High","M11154+P11154","la-autentica-foods-llc","La Autentica Foods LLC","2294-2298 West 78th St.   Hialeah, FL 33016","(786) 409-3779","2017-10-26","Meat Processing, Poultry Processing","1225","pounds","Florida, New Jersey"
"2016-05-10","2017-07-20","039-2016","Garland Ventures LTD Recalls Poultry Products Due to Possible Listeria Contamination","https://www.fsis.usda.gov/recalls-alerts/garland-ventures-ltd-recalls-poultry-products-due-possible-listeria-contamination","","Closed","High","","","","","","","","20590","pounds","Colorado, Georgia, Missouri, Utah"
"2016-05-11","2017-01-11","040-2016","Ajinomoto Windsor, Inc. Recalls Meat and Poultry Products Due to Possible Listeria Contamination","https://www.fsis.usda.gov/recalls-alerts/ajinomoto-windsor-inc.-recalls-meat-and-poultry-products-due-possible-listeria","","Closed","High","V18356A","ajinomoto-windsor-inc","Ajinomoto Windsor Inc.","4901 SE 24th   Portland, OR 97202","(503) 847-2227","2015-08-06","Certification - Export, Identification - Meat, Identification - Poultry","2058777","pounds",""
"2016-05-13","2017-07-31","027-2016 expansion-3","Pilgrim's Pride Corp. Expands Recall of Poultry Products Due to Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/pilgrims-pride-corp.-expands-recall-poultry-products-due-possible-foreign-matter","","Closed","High","","","","","","","","390584","pounds",""
"2016-05-18","2016-07-26","041-2016","Recall Notification Report 041-2016 (Pork Dumpling Products)","https://www.fsis.usda.gov/recalls-alerts/recall-notification-report-041-2016-pork-dumpling-products","Misbranding","Closed","Marginal","","","","","","","","31","pounds","Connecticut, Maryland, New Jersey, New York, Ohio, Pennsylvania"
"2016-05-19","2017-05-16","042-2016","Conagra Foods Packaged Foods, LLC Recalls Two Beef Products Due To Misbranding and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/conagra-foods-packaged-foods-llc-recalls-two-beef-products-due-misbranding-and","","Closed","Low","","","","","","","","19602","pounds",""
"2016-05-20","2016-10-14","043-2016","Papa John&rsquo;s Salads and Produce Recalls Ready-To-Eat Salad with Chicken Products Due To Possible Listeria Contamination","https://www.fsis.usda.gov/recalls-alerts/papa-johns-salads-and-produce-recalls-ready-eat-salad-chicken-products-due-possible","","Closed","High","","","","","","","","219","pounds","Colorado, Idaho, Minnesota, Montana, Nebraska, New Mexico, South Dakota, Wyoming"
"2016-05-26","2016-07-15","044-2016","Taylor Farms Florida Inc. Recalls Salads Containing Chicken Due To Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/taylor-farms-florida-inc.-recalls-salads-containing-chicken-due-misbranding-and","","Closed","Low","M44818+P44818","taylor-farms-florida-inc","Taylor Farms Florida, Inc.","7520 Chancellor Drive   Orlando, FL 32809","(407) 859-3373","2012-02-13","Meat Processing, Poultry Processing","0","pounds","Florida"
"2016-05-27","2016-06-15","045-2016","Recall Notification Report 045-2016 (Pulled Pork Products)","https://www.fsis.usda.gov/recalls-alerts/recall-notification-report-045-2016-pulled-pork-products","Mislabeling","Closed","Marginal","","","","","","","","53","pounds","Missouri"
"2016-06-03","2016-09-14","046-2016","Butterfield Foods, LLC. Recalls Broccoli Salad Kit Products Due To Possible Listeria Contamination","https://www.fsis.usda.gov/recalls-alerts/butterfield-foods-llc.-recalls-broccoli-salad-kit-products-due-possible-listeria","","Closed","High","","","","","","","","612","pounds","Indiana, Ohio"
"2016-06-04","2017-04-12","047-2016","Solomon Snacks and Bakery Recalls Meat Pie Products Produced Without Benefit of Inspection and Due To Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/solomon-snacks-and-bakery-recalls-meat-pie-products-produced-without-benefit","","Closed","High","","","","","","","","70","pounds","Illinois, Minnesota"
"2016-06-13","2016-07-06","048-2016","Asian Jade Customs Brokerage Recalls Sausage Products Distributed Without Benefit of Import Inspection","https://www.fsis.usda.gov/recalls-alerts/asian-jade-customs-brokerage-recalls-sausage-products-distributed-without-benefit","","Closed","High","","","","","","","","106","pounds","New Jersey, New York"
"2016-06-14","2016-07-05","049-2016","G & M Co. Recalls Beef Products Due To Possible E. Coli O157:H7 Contamination","https://www.fsis.usda.gov/recalls-alerts/g-m-co.-recalls-beef-products-due-possible-e.-coli-o157h7-contamination","","Closed","High","","","","","","","","150","pounds","New Jersey, New York"
"2016-06-17","2016-08-16","050-2016","Red Bowl Food Corporation Recalls Wonton and Dumpling Products Due To Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/red-bowl-food-corporation-recalls-wonton-and-dumpling-products-due-misbranding-and","","Closed","High","","","","","","","","340","pounds","New Jersey, New York"
"2016-06-18","2016-12-13","051-2016","GNP Company Recalls Chicken Products Due To Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/gnp-company-recalls-chicken-products-due-possible-foreign-matter-contamination","","Closed","High","","","","","","","","0","pounds",""
"2016-06-20","2016-12-12","052-2016","U.S. Cado Holdings, Inc. Recalls Imported Siluriformes Fish Products Distributed Without Meeting FSIS Requirements","https://www.fsis.usda.gov/recalls-alerts/u.s.-cado-holdings-inc.-recalls-imported-siluriformes-fish-products-distributed-1","","Closed","High","","","","","","","","0","pounds","Connecticut, Georgia, Maryland, Pennsylvania, Tennessee"
"2016-06-25","2016-12-12","052-2016 EXP","U.S. Cado Holdings, Inc. Recalls Imported Siluriformes Fish Products Distributed Without Meeting FSIS Requirements","https://www.fsis.usda.gov/recalls-alerts/u.s.-cado-holdings-inc.-recalls-imported-siluriformes-fish-products-distributed-0","","Closed","High","","","","","","","","0","pounds","Louisiana, Mississippi, Texas, Connecticut, Georgia, Maryland, Pennsylvania, Tennessee"
"2016-06-26","2016-08-22","053-2016","Ghiringhelli Specialty Foods, Inc. Recalls Poultry Products Due To Mislabeling and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/ghiringhelli-specialty-foods-inc.-recalls-poultry-products-due-mislabeling-and","","Closed","High","","","","","","","","1299","pounds","California, Colorado, Idaho, Louisiana, Nevada, Oklahoma, Oregon, Texas, Utah, Washington"
"2016-07-01","2016-07-25","055-2016","Winter Gardens Quality Foods, Inc. Recalls Lemongrass Basil Chicken Products Due To Possible Listeria Contamination","https://www.fsis.usda.gov/recalls-alerts/winter-gardens-quality-foods-inc.-recalls-lemongrass-basil-chicken-products-due","","Closed","High","M9815+P9815","winter-gardens-quality-foods-inc","Winter Gardens Quality Foods, Inc.","304 Commerce Street   New Oxford, PA 17350","(717) 624-4911","2017-04-17","Meat Processing, Poultry Processing","0","pounds","Maryland, Massachusetts, New Jersey, North Carolina, Pennsylvania, Virginia, Washington"
"2016-07-01","2016-08-30","054-2016","GHSE, LLC Recalls Chicken Products Due To Misbranding And Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/ghse-llc-recalls-chicken-products-due-misbranding-and-undeclared-allergen","","Closed","Low","M45781+P45781","ghse-llc","GHSE, LLC","4627 JP Hall Blvd.   Green Cove Springs, FL 32043","(916) 638-8825","2017-02-02","Meat Processing, Poultry Processing","197","pounds","Alabama, Florida, Georgia, North Carolina, South Carolina, Tennessee, Virginia"
